,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
33,70023.95,57994.81,37929.91,41434.34,54047.31,54319.32,51417.98,81443.43,36733.89,52260.78,69970.47,79816.2,39272.14,39717.17,7161.88,15348.5,45505.59,25347.13,26936.29,70864.52,47262.61,38448.14,45832.73,36582.18,30864.7,39799.18,64581.89,43736.65,40075.39,60066.06,65341.12,73478.37,61515.0,0.0,42190.21,25158.12,35637.02,9447.73,52492.11,41434.34,57432.52,38925.0,76820.38,42821.51,54739.29,80619.67,64710.87,70083.8,23471.08,55308.61,23874.21,45012.34,34550.58,22875.2,21415.61,65513.39,55504.48,25010.91,46047.23,37031.48,40000.36,43086.48,46479.03,45071.05,23916.06,39402.18,48901.65,13841.96,62400.81,29775.09,43161.11,18394.75,44720.75,44460.46,53278.61,59185.73,72908.4,41068.39,42935.91,95187.02,56327.21,42736.87,41722.49,6152.61,42988.29,80970.2,95038.13,71912.41,41866.34,89402.08,35457.59,30343.84,40348.62,11626.81,44127.8,5638.37,52838.77,79911.27,60048.15,40346.4,66647.03,20125.12,78182.79,43783.09,14131.98,46572.79,70337.14,51603.12,29991.37,7141.33,43199.81,40920.45,41669.26,56640.63,40546.55,41450.97,46075.04,75780.69,27114.34,43505.04,13861.27,46555.12,39214.91,41590.3,34728.63,42739.14,41211.18,66060.26,42083.63,44924.44,46353.46,47358.37,44825.23,54056.95,37693.7,42374.69,70337.14,59706.01,59260.39,41291.67,39036.64,37941.11,44819.55,64431.26,38488.32,80613.95,80404.6,27707.92,29391.66,52188.03,46107.01,98202.42,78434.65,35882.89,89422.0,89422.0,86975.95,32246.78,35853.04,45357.29,39217.17,41869.3,36406.32,40143.07,44885.45,41294.14,46744.71,80139.95,42526.38,51578.25,41590.3,44381.21,80054.72,9175.5,25061.98,108315.08
34,38664.92,58799.41,40970.46,15441.19,17996.05,55096.86,18506.46,43111.45,15178.75,51852.99,38611.44,41484.22,15339.37,32986.11,46871.55,37103.18,44927.48,26434.25,34163.39,39505.5,5545.04,14720.62,81911.05,78473.18,74461.08,82600.21,65386.48,80008.37,73942.39,72431.27,28532.74,50510.79,28496.34,42190.21,0.0,65279.61,66731.63,49907.53,33790.03,15441.19,71844.2,21005.46,38488.4,28593.65,13071.39,44505.08,65515.46,32705.02,29358.49,74115.8,58217.64,14367.16,15678.95,30346.84,61537.09,29305.58,68948.63,25827.88,74772.51,81705.92,33269.3,22353.83,82557.35,81149.37,28069.79,21482.63,38594.38,33900.07,46007.61,30165.28,12985.34,31415.44,8976.04,14401.14,67558.2,65283.73,49940.82,23462.8,18248.44,68510.67,14659.3,18457.94,42496.99,46274.09,3362.38,42638.21,68361.78,40553.38,77944.65,47734.18,70940.09,30342.61,17228.83,35447.95,46480.51,41904.82,84105.97,41579.29,26663.64,16705.58,24979.13,31138.97,36947.61,33921.69,35981.39,29837.56,32958.36,21985.68,30487.86,47262.82,81520.88,22715.11,19958.83,14972.73,52814.53,782.54,82153.35,38818.46,20593.65,1787.47,34321.74,82633.44,22584.76,78036.0,28027.29,17843.12,14965.44,49667.06,16943.39,4318.73,9018.57,83436.69,74190.8,50722.99,10854.59,1811.24,32958.36,65804.0,55339.27,4394.81,25114.07,51716.58,82852.63,66437.09,12507.25,42281.98,42072.62,16144.1,66179.53,61295.55,82185.33,69700.96,81438.38,20795.63,47754.1,47754.1,45740.77,21000.77,12199.54,29925.81,10503.23,18552.74,20702.29,15561.67,29300.88,18732.33,5076.81,41807.98,23970.92,38256.94,78036.0,13736.03,38386.82,34277.91,20804.31,81638.74
35,93976.69,92269.93,63012.1,65387.08,78000.05,85027.21,75370.73,105396.16,60686.63,77418.77,93923.21,103768.95,63224.88,67530.92,18851.77,34825.52,70663.59,49232.83,52018.48,94817.27,70352.01,62400.88,29238.25,11546.25,5828.76,14763.25,93017.65,26760.31,21550.3,45318.93,85327.05,97431.11,85467.74,25158.12,65279.61,0.0,34652.19,23340.7,76444.85,65387.08,59420.93,62877.74,100773.12,66774.25,81859.76,104572.41,93146.63,94713.44,44554.39,55421.2,18048.23,68965.08,59119.81,40317.53,11497.17,85499.31,55906.02,47724.16,33624.3,12734.59,67814.12,67039.22,28779.91,27632.39,46954.05,63354.91,76975.95,33815.94,90324.17,54857.28,67113.85,42336.4,68673.49,68413.2,60237.78,73507.77,96861.14,65021.13,64376.2,119139.75,86142.87,64177.16,66880.48,19166.82,72193.58,104922.93,118990.86,95865.15,25598.29,114846.9,16964.63,55426.02,64301.36,36784.81,47526.18,30796.37,38880.26,103864.02,79687.83,64299.14,96844.71,45207.3,102030.7,53391.67,39289.98,70525.54,94966.77,75555.86,55073.56,20129.26,18520.46,59339.77,65622.0,86456.29,44111.42,64540.37,29480.55,101144.35,51067.08,66594.44,39019.26,28369.95,63167.65,24652.07,47708.04,66691.88,65163.91,93983.62,66036.37,72305.95,70320.4,29659.25,34369.46,79139.13,61646.44,65464.09,94966.77,74782.21,84342.57,71755.31,57144.63,41339.48,18958.29,80108.34,62643.03,104566.7,104357.34,51660.66,9185.1,68047.32,29512.53,122155.16,81999.52,59835.63,114866.82,114866.82,110127.08,54729.12,59805.79,58336.7,63169.91,65822.04,60359.06,64095.81,68838.19,65246.88,69834.12,104092.7,61073.1,79501.61,24652.07,68333.95,110486.24,33128.24,49014.73,132267.81
36,87680.84,57970.51,46811.49,63048.71,75661.68,50727.79,73032.36,103057.8,58348.26,50462.98,87851.44,101430.57,60886.51,51912.32,31005.58,45642.74,44560.16,44535.81,41440.29,86794.94,69196.45,60062.52,63351.95,44984.97,39847.8,44817.36,70072.61,60874.01,55664.0,79432.63,93334.33,82745.05,83129.38,35637.02,66731.63,34652.19,0.0,26333.75,65809.18,63048.71,36475.89,57620.47,98434.75,53178.04,79280.72,102234.05,70201.59,97506.61,52800.0,32476.16,48678.07,66626.7,63952.78,51107.9,25749.31,94107.16,32960.99,57685.34,10527.67,40941.52,52195.52,58974.38,62893.61,61746.09,53867.1,57475.91,61691.3,44633.16,74120.51,45184.03,64775.48,49185.94,66335.13,66074.84,37292.74,50562.73,81643.44,56552.77,74611.04,114653.34,80868.63,74249.16,44167.1,30053.33,67529.72,102584.56,114504.44,87858.14,59711.98,111976.2,51078.32,47580.63,61962.99,32163.78,76962.2,31304.33,19425.92,101525.64,91465.22,61960.77,89221.16,39313.79,102724.21,69454.67,31583.62,57252.31,97759.95,73217.49,47078.24,27800.89,51959.19,72031.94,60527.52,81182.05,73380.95,65992.39,63594.25,103203.49,48728.71,68046.46,32654.49,62483.65,55658.75,58765.77,60400.21,64353.51,62825.55,77779.95,63698.0,69465.86,72323.0,63772.94,9305.67,58921.84,59308.07,66916.12,97759.95,51837.18,65686.7,69352.05,69836.8,70775.5,52397.02,57163.3,64787.74,102228.33,102018.97,49224.25,40213.41,45102.28,63626.22,114922.47,111269.04,56709.91,111996.13,111996.13,111517.38,65883.83,57467.41,71028.87,60831.54,62298.98,57233.34,61757.44,56466.6,61860.41,71286.14,101754.32,73765.27,63297.95,58765.77,65995.58,102628.84,42678.62,45889.01,127781.4
37,79643.03,65188.2,45123.3,51053.42,63666.39,61512.71,61037.07,91062.51,46352.97,59454.16,79589.55,89435.28,48891.22,46910.55,7117.49,19453.44,52698.97,32540.52,34129.68,80483.6,54979.93,48067.22,48186.71,34894.5,29177.02,38672.48,71775.27,46090.63,40365.41,62233.88,74131.13,82310.1,71134.09,9447.73,49907.53,23340.7,26333.75,0.0,61323.84,51053.42,56407.6,47756.73,86439.46,46683.99,62456.61,90238.76,71904.25,77801.13,28911.9,47700.63,27235.98,54631.42,39152.48,27219.8,13189.48,74303.39,47896.49,29612.81,36743.95,35755.34,47193.75,51918.21,48833.01,47425.03,28517.96,48233.91,56095.03,18443.86,69594.2,36968.47,52780.19,22996.65,54339.84,54079.54,52324.09,66379.12,81740.13,49900.13,47537.81,104806.09,64044.53,47338.77,48915.87,5158.58,50705.61,90589.27,104657.2,81531.49,44220.31,97119.4,34139.61,37537.22,49967.7,18820.19,45911.29,12831.75,45032.26,89530.35,68491.9,49965.48,74364.35,27318.5,85900.11,45566.57,21325.37,55404.53,78054.46,61222.2,37184.75,4296.6,41881.83,48143.84,50216.98,64357.95,42330.04,49168.29,48429.01,83498.01,36733.42,51222.36,21054.65,48909.09,48046.64,43944.27,36512.11,52358.22,50830.26,73253.64,51702.71,52641.76,50532.06,49712.34,35521.95,61250.33,47312.78,50092.02,78054.46,66899.39,66453.77,49008.99,45948.7,39724.59,42306.55,71624.65,42666.92,90233.04,90023.68,37228.96,28073.67,59381.41,48460.98,107821.5,80218.13,44714.62,97139.33,97139.33,94693.27,36848.68,45472.13,47140.77,48836.25,51488.38,45238.05,49762.15,53717.18,50913.21,54462.04,89759.03,49877.17,58771.64,43944.27,54000.29,87772.04,17417.85,33893.72,117934.16
38,23945.47,34216.2,21808.76,19700.97,32183.0,30513.66,26201.63,52180.2,20514.55,27269.78,24116.07,50091.62,18320.97,14038.46,58448.61,52788.29,29043.58,26871.94,29082.31,23059.57,34351.88,18913.79,97135.27,87868.91,82151.43,91085.91,36512.55,95039.19,91457.23,104509.3,61748.07,18740.19,31659.17,52492.11,33790.03,76444.85,65809.18,61323.84,0.0,19700.97,56445.19,14628.48,46786.66,14267.05,43001.55,49815.93,36641.54,65920.35,55628.28,57624.7,75732.47,25344.29,47756.98,56646.99,72702.34,62520.91,56989.84,50226.6,65391.66,88318.21,13658.96,12455.09,97781.57,96373.59,50879.45,13916.19,8475.33,49585.19,14415.3,23458.45,22737.45,51743.65,28390.8,22874.26,52635.11,40700.52,18170.22,12095.43,51463.77,50083.74,42742.7,51673.27,26109.75,57439.34,36702.07,55140.09,49934.85,24122.77,93168.87,69123.52,88454.92,22770.48,17245.89,42035.46,78558.54,48492.32,74725.13,50142.93,59878.96,17860.45,50804.66,33823.86,62681.0,67286.17,42568.89,9110.41,66173.69,23625.01,24499.94,58428.06,94486.55,57116.48,14325.74,42762.12,84892.56,33566.0,97377.57,66024.49,26078.46,33911.63,40909.24,97857.66,14200.57,92892.84,60105.32,15978.71,19477.81,18074.74,18979.03,37545.22,42245.06,98660.91,66568.33,25186.18,24605.43,35037.73,66173.69,41220.8,33377.02,37621.3,59000.3,83794.61,96106.28,41853.89,44585.28,50288.32,53917.24,30123.09,80678.39,46372.46,97409.55,53099.14,113516.41,17484.34,68968.95,68968.95,69139.6,53078.8,23357.72,64327.18,24548.26,17096.39,16961.12,19191.94,10015.13,15695.06,38180.56,50371.61,58372.3,5876.74,92892.84,25990.9,63532.16,44260.04,27814.6,63211.8
39,30853.18,44476.95,28804.0,0.0,17843.44,40774.41,13125.97,44009.13,4745.54,37530.54,30799.7,41920.55,3020.87,20306.22,47390.84,41730.52,33611.23,19730.14,24193.64,31693.75,16003.04,3647.06,92362.37,76811.13,71093.66,80028.14,51064.03,90459.68,80399.45,86160.46,43399.22,36421.73,21992.47,41434.34,15441.19,65387.08,63048.71,51053.42,19700.97,0.0,60527.95,7392.5,38615.6,15761.1,24652.71,41644.86,51193.02,47571.51,41947.99,63869.71,64674.69,8273.19,29408.14,42966.7,61644.56,44172.07,60596.68,36546.3,67731.83,77260.44,20589.42,8031.38,93008.66,91600.69,38788.21,8650.08,24271.93,38527.41,31918.55,19521.5,4388.61,40685.88,10041.96,4543.0,56241.96,50961.28,35851.76,10630.25,33114.92,56244.02,24393.85,33324.42,31180.75,46381.57,18353.22,44766.32,56095.13,32741.63,88395.97,58126.2,77397.15,19590.35,3159.81,31765.03,60209.7,38221.89,77065.29,41971.86,41530.12,2602.31,34137.64,27733.81,46013.98,48937.33,32298.47,15515.11,47824.84,12628.3,19844.08,47370.29,83428.77,38767.64,5636.38,24413.28,66543.72,15217.15,92604.67,50119.83,14302.53,15562.78,30638.81,93084.76,9593.74,88487.32,41756.48,3754.05,669.15,35577.99,3108.81,19196.38,23896.21,93888.0,68908.49,36400.54,6256.59,16688.89,47824.84,51481.55,41016.81,19272.45,40651.46,65445.77,85048.51,52114.64,26236.43,42117.25,44200.73,17319.45,69620.62,49979.3,92636.65,59259.43,95167.57,8938.23,58146.12,58146.12,54386.28,34729.96,7494.67,45978.33,6199.42,4449.47,8844.88,1651.31,14978.43,4663.31,19831.72,42200.54,40023.45,24167.88,88487.32,7642.06,48778.84,33202.26,17853.91,69372.09
40,79954.09,30182.26,35527.37,60527.95,76890.02,27790.0,73725.42,101897.37,57390.57,29463.07,80124.69,99808.78,57259.1,43756.71,61079.43,70293.91,29257.03,48947.95,43132.07,79068.18,73678.3,58045.67,88120.68,69753.71,64616.54,69586.09,33347.71,85642.74,80432.73,104201.36,98446.89,67130.2,81376.34,57432.52,71844.2,59420.93,36475.89,56407.6,56445.19,60527.95,0.0,52296.75,96503.83,48068.14,83775.52,99533.09,33476.7,102619.17,74704.97,8841.53,75129.07,67319.77,79337.57,74109.08,52407.9,99219.73,8206.66,73629.74,25958.83,65710.26,42914.2,53650.66,87662.34,86514.83,69811.5,52152.19,49046.97,67090.81,58116.48,41962.87,63435.2,69628.63,69088.55,63572.0,4445.61,15744.67,66076.52,51229.05,85486.44,102248.45,83024.24,85124.56,30645.51,60127.18,72642.28,104857.25,102099.55,80131.38,84480.72,118840.69,75847.06,42256.91,56976.4,45337.51,99873.23,51794.37,30705.57,99860.09,96577.78,57420.84,93184.23,45829.25,107836.77,98765.26,43637.61,51157.02,102872.51,70428.77,41754.52,57874.74,76727.92,92505.4,55203.8,83043.66,96291.98,71104.95,88362.98,108316.05,55854.93,72690.8,43873.0,87252.39,50335.04,83534.51,83823.13,59112.63,60304.79,54609.48,60909.27,74578.42,79088.37,88541.68,27542.99,35051.82,61833.11,72028.68,102872.51,17019.11,39970.48,74464.6,90621.59,93686.53,77165.75,20438.4,74909.35,100005.48,103634.41,60195.94,68366.01,10582.0,88394.96,101994.99,134180.08,51430.02,118686.12,118686.12,113432.87,84557.89,60547.5,97850.59,62119.06,56975.26,51962.7,58797.47,50371.31,56536.68,76398.7,100088.78,94111.33,51905.79,83534.51,66688.64,107825.42,58623.02,53559.45,109826.54
41,31588.66,37107.71,20973.63,7392.5,24117.21,33405.16,19337.5,49512.85,6428.85,30161.29,31759.26,47424.27,5754.74,12475.85,44881.5,39221.18,25380.03,15085.09,16926.35,30702.76,22276.8,6290.84,83568.16,74301.8,68584.32,77518.8,43694.78,81472.08,77890.12,89417.98,48963.49,34895.89,27496.19,38925.0,21005.46,62877.74,57620.47,47756.73,14628.48,7392.5,52296.75,0.0,44119.32,7930.72,30926.47,47148.58,43823.77,53135.77,41342.33,55638.51,62165.36,14546.95,36272.07,42361.04,59135.23,49736.34,52365.48,35940.64,59500.63,74751.1,12759.04,4386.06,84214.46,82806.48,37312.34,819.7,16902.68,36018.08,30392.72,12047.12,10662.37,38176.54,16315.72,10799.18,48010.76,43592.03,34325.93,2799.88,38679.19,57965.55,30667.62,38888.69,22949.55,43872.23,23917.49,51040.09,57816.66,31765.96,79601.76,66456.17,74887.81,11359.15,4679.66,28468.35,65193.2,34925.21,68834.09,47475.58,47094.39,5124.09,40411.41,21600.4,52287.75,55699.76,29001.79,9796.5,53389.11,18132.02,12258.97,44860.95,80919.44,44331.91,2942.69,30687.04,69801.24,20781.42,83810.46,56393.59,11792.51,21127.05,27342.13,84290.55,2201.25,79325.73,47273.76,6815.89,7169.34,34052.16,8612.53,24760.64,29460.48,85093.8,60677.29,29031.29,10871.4,22253.16,53389.11,44112.3,33647.56,24836.72,47556.09,68703.29,82539.17,44745.39,30363.35,47620.97,51249.89,15837.14,67111.28,41748.11,83842.44,60980.96,101930.01,3634.04,66301.6,66301.6,60660.05,41492.39,10228.09,51542.6,11157.35,4912.78,3540.69,6628.82,8109.15,4275.58,25395.99,47704.26,45587.72,19428.34,79325.73,13915.82,55052.6,30692.93,14247.49,71093.62
42,26831.71,77726.22,63087.58,38615.6,22624.76,74023.68,26835.34,6049.98,40901.62,70779.8,26778.23,4349.45,39176.95,54589.8,82776.88,75118.94,69587.12,55617.19,61215.07,27672.29,33613.44,39803.14,115101.73,115161.16,111149.05,119288.19,80022.58,116300.93,110630.37,106877.97,44871.07,53898.34,20928.02,76820.38,38488.4,100773.12,98434.75,86439.46,46786.66,38615.6,96503.83,44119.32,0.0,50044.68,29525.92,7186.88,80151.56,36288.63,66046.47,99845.59,94905.61,31200.81,52366.93,67034.82,97030.6,44608.38,96572.57,63843.64,103707.71,112646.48,54873.0,42389.39,116860.0,115775.41,66085.55,45386.25,52968.59,71915.83,59004.25,56335.84,36254.5,69431.2,33335.39,35020.69,92217.84,84210.55,53856.64,45546.23,50878.74,56443.75,25342.57,51088.24,67156.63,81767.61,41378.14,9009.87,55414.5,28720.17,114632.63,23381.36,107628.06,55647.87,39886.62,67151.07,81249.18,73607.93,113041.17,4400.77,50307.57,39329.12,21871.21,63889.88,28141.15,68564.16,67684.51,48244.39,37056.18,25939.07,56547.68,82756.33,118208.85,57357.59,42261.66,25362.0,87261.23,38798.3,114195.45,31074.06,49776.59,37139.95,66024.86,117644.29,47651.38,114723.98,64715.27,40121.22,40140.76,62663.69,35508.21,40853.36,42554.32,117541.64,104884.38,68696.2,38853.04,39753.59,37056.18,84730.82,77965.96,41268.55,59756.55,86004.97,119540.6,85363.91,49195.22,5084.45,7787.02,49365.54,102867.51,85955.19,114309.51,58863.47,116207.05,45932.52,23226.79,23226.79,23924.09,57688.75,40909.87,64568.28,38501.69,42208.95,45839.17,38074.31,48711.75,41390.12,35679.33,4629.45,57934.04,51253.57,114723.98,32578.05,18316.65,68588.3,53327.97,65993.55
43,35164.59,30402.42,12813.24,15761.1,32485.8,26699.88,27706.09,55438.21,14017.05,23456.0,35335.19,53349.63,14123.34,4315.46,48778.01,43117.69,19687.28,17201.33,16267.15,34278.68,29702.74,13879.03,87464.66,78198.3,72480.83,81415.31,36989.5,85368.59,81786.62,95561.48,56551.68,32174.47,34917.18,42821.51,28593.65,66774.25,53178.04,46683.99,14267.05,15761.1,48068.14,7930.72,50044.68,0.0,39295.07,53073.94,37118.48,60723.97,47485.83,48771.74,66061.87,22915.54,42415.57,48504.54,63031.73,57324.53,48136.87,42084.14,55058.2,78647.61,4598.65,7807.34,88110.97,86702.98,41208.84,7218.44,10201.7,39914.59,23549.92,9604.99,19030.97,42073.05,24684.32,19167.78,43782.15,36886.74,31072.85,5385.73,47083.95,61302.85,39036.21,46722.07,17256.79,47768.74,31505.68,58398.1,61153.96,35341.88,83498.27,72381.54,78784.31,8917.02,13048.25,27395.6,71336.7,33852.46,64391.66,53400.95,54682.58,13492.69,48780.0,19700.44,60656.34,61843.26,27556.4,3901.83,60977.3,26500.62,9816.83,48757.46,84815.95,51178.08,10060.39,39055.63,75944.74,28369.61,87706.97,64762.18,16485.58,28715.24,26269.39,88187.05,6975.58,83222.23,53417.26,14064.4,15537.94,27209.37,16981.12,32348.84,37048.67,88990.3,56234.86,22326.01,18459.59,29841.35,60977.3,37407.02,26942.28,32424.91,53699.59,74846.79,86435.68,38040.11,36506.85,53546.34,57175.25,21980.64,71007.79,37519.5,87738.95,64318.26,108073.5,9836.83,72226.97,72226.97,69028.64,47635.89,17816.28,58156.54,18745.54,11831.85,9507.54,14997.41,3116.12,11393.28,32984.18,53629.63,52344.73,12727.36,83222.23,22284.42,63421.2,34589.43,18144.0,74430.91
44,42467.16,68010.92,51561.82,24652.71,17290.54,64308.38,20431.7,34148.98,26385.05,61064.51,42413.68,32521.75,26545.67,43840.19,58095.65,46830.66,56858.8,38002.16,46176.05,43307.74,11292.22,25926.92,85576.07,85635.49,81623.39,89762.52,74598.0,86775.27,81104.7,77352.3,22652.76,59722.31,28359.96,54739.29,13071.39,81859.76,79280.72,62456.61,43001.55,24652.71,83775.52,30926.47,29525.92,39295.07,0.0,35542.61,74726.98,22832.88,36520.8,85454.43,65379.95,20407.77,22841.27,37509.16,73051.59,22390.07,83844.25,34489.33,87321.59,88868.24,44123.39,31565.35,87334.34,86249.74,38440.1,32184.05,47805.89,43627.55,55219.13,41503.91,20290.71,39074.71,14666.42,21706.5,79489.52,74495.25,59152.34,34164.22,21353.08,72312.91,4283.37,21562.57,54428.31,58823.18,13327.71,33675.74,72164.02,44355.62,85106.97,37740.26,78102.4,42248.3,26440.35,47997.04,51723.52,54453.9,96655.05,32616.82,23713.88,25917.1,14985.22,43688.05,24156.43,39038.5,48530.48,39049.07,23086.22,24290.78,41826.49,59811.9,88683.19,27831.92,29170.35,4596.8,57735.56,13331.63,84669.79,26027.29,32161.56,12880.21,46870.82,88118.63,33127.71,85198.32,35189.61,27054.64,24176.96,58878.58,26154.91,11327.69,13028.66,88015.98,86739.88,59934.51,22060.89,13662.67,23086.22,75015.52,64550.78,11742.89,30230.88,56479.3,90014.94,75648.61,19669.56,33319.5,33110.15,28693.19,73341.84,73226.88,84783.84,73503.2,86681.39,32001.93,37760.19,37760.19,32949.59,28163.09,23846.44,35042.62,21709.54,27764.26,31908.59,24773.19,38512.4,27943.85,9230.88,32845.5,28408.38,47468.46,85198.32,20746.73,28392.9,46827.0,33353.4,85440.98
45,25493.07,80755.48,66116.84,41644.86,28641.44,77052.95,30344.71,5913.41,43930.88,73809.07,25195.54,3555.02,42206.21,57619.07,86576.17,81135.62,72616.38,58915.48,64244.32,25528.25,39630.13,42832.4,121118.41,121177.84,110278.99,125304.87,83051.84,122317.62,116647.05,112894.65,45981.23,52191.6,22520.13,80619.67,44505.08,104572.41,102234.05,90238.76,49815.93,41644.86,99533.09,47148.58,7186.88,53073.94,35542.61,0.0,83180.82,37398.79,72063.15,102874.86,100922.29,36470.79,58383.61,73051.5,100829.9,45718.54,99601.83,69860.33,106736.97,116445.77,57902.26,45418.65,122876.69,121792.09,72102.23,48415.51,55997.86,77932.51,62033.5,59365.11,40259.73,75447.88,39352.07,38665.68,95247.1,87239.8,52149.89,48575.5,56895.42,50194.39,31359.26,57104.92,70185.89,85566.9,47394.82,8873.3,49165.14,25931.51,120649.31,22606.21,113644.74,58677.13,42915.88,70950.37,87265.86,77407.23,116070.44,3752.58,51417.73,42358.38,28298.8,66919.15,29251.31,74580.84,71483.8,51273.64,38166.34,28968.33,59576.95,86555.63,124225.53,63374.27,45290.92,31378.68,93277.91,44814.98,120212.13,32184.22,53487.87,43156.63,69824.16,123660.97,50680.64,120740.66,70731.95,43150.48,41887.7,65692.95,38537.47,46870.04,48571.0,123558.32,107913.64,71725.47,43393.55,45770.27,38166.34,87760.08,80995.23,47285.23,65773.23,92021.65,125557.28,88393.17,55211.9,2845.99,7650.46,55382.23,108884.19,88984.45,120326.19,52614.11,122223.73,48961.77,22451.64,22451.64,25034.25,63705.43,45450.38,70584.96,43042.19,45238.21,48868.43,41103.57,51741.02,44419.38,41696.01,3374.44,63950.73,54282.83,120740.66,37725.78,19426.81,72387.6,57039.25,59744.2
46,56789.27,7262.76,27522.53,51193.02,67917.72,14714.3,59566.54,85545.1,51037.64,17112.45,56959.88,83456.52,49555.25,33154.45,71796.82,69279.14,23248.94,45298.18,41685.5,55903.37,66077.31,50148.08,110470.62,103479.41,98342.23,103311.8,187.57,108374.54,104713.28,129487.75,93473.5,34911.24,65024.06,64710.87,65515.46,93146.63,70201.59,71904.25,36641.54,51193.02,33476.7,43823.77,80151.56,37118.48,74726.98,83180.82,0.0,97645.78,81412.09,39787.64,88512.09,58347.46,76341.84,73094.3,86439.88,94246.34,39152.77,76010.41,59684.53,99435.96,33018.29,43518.59,111116.91,109708.94,70495.62,43111.48,29001.71,66076.03,25897.52,37870.09,54462.89,68613.85,60116.23,54599.7,32943.55,21354.11,33857.55,41379.88,81010.21,70029.48,74468.13,80648.34,26348.03,70787.55,68166.05,88504.98,69880.59,56966.57,106504.22,102488.42,100092.53,38164.13,48480.17,52615.87,105262.96,59072.73,64431.27,83507.83,91604.4,48924.61,84211.91,44920.71,96088.26,95769.52,57157.4,37010.99,97899.12,56989.91,37661.74,73500.9,110453.63,85104.34,45543.62,74487.55,109871.01,65291.43,110712.92,100194.1,49186.79,65637.05,57392.79,111193.01,43261.04,106228.19,87343.52,49547.62,50969.85,22390.51,52413.04,69270.65,73970.49,111996.25,61268.69,11552.41,55480.19,66763.16,97899.12,19955.78,8619.52,69346.73,87625.86,101100.64,110891.45,16690.59,70433.12,83653.22,87282.14,55906.91,94026.59,31456.44,110744.9,68650.55,141999.77,45218.0,102333.85,102333.85,104460.55,81562.16,54194.57,92082.8,55766.14,47315.07,44888.7,50429.33,37314.63,46876.5,69905.99,83736.51,86271.0,31860.53,106228.19,57716.33,98853.12,57608.24,50845.21,76482.09
47,64739.88,90929.72,71745.44,47571.51,36107.84,87227.18,42704.41,32761.8,47309.07,81287.43,64686.4,34251.66,47469.68,65116.43,76503.14,62555.4,75702.45,57209.22,64938.37,65580.45,33564.94,46850.94,93275.15,98489.17,94477.07,102616.2,97516.8,94474.34,93434.88,85008.06,9480.18,82641.11,46468.55,70083.8,32705.02,94713.44,97506.61,77801.13,65920.35,47571.51,102619.17,53135.77,36288.63,60723.97,22832.88,37398.79,97645.78,0.0,52245.54,104890.78,78233.63,42680.49,38566.0,53233.89,91459.09,9217.5,99723.6,50214.07,105547.48,101721.92,65399.62,54484.15,95033.41,93948.82,54164.84,53612.95,70724.7,59352.29,78137.93,60940.26,42563.42,54799.45,36939.14,43979.22,98333.18,97414.05,82071.14,55593.12,31798.52,87429.02,24269.15,32008.02,73271.97,77715.7,30364.74,30661.77,86399.78,66628.34,93453.35,21031.21,91238.93,61117.59,49359.15,66222.93,59422.59,72679.8,114880.95,33841.89,14916.69,48835.89,17930.28,61913.95,8215.0,46866.57,66756.37,61967.88,992.6,46563.49,61262.84,78681.45,101819.72,35425.38,52089.14,24582.58,65434.64,32532.53,92368.87,7083.97,51368.63,32625.42,65096.71,95817.7,54715.07,93544.7,47631.69,49973.44,47095.76,81797.38,49073.71,28364.72,28070.65,95715.05,104965.77,82853.3,42984.91,31588.98,992.6,97934.32,87469.58,28779.91,37929.96,64178.38,103151.48,98567.41,35394.3,34526.47,30056.22,46919.08,86195.52,92070.53,92482.92,89848.75,83546.58,52925.95,21051.13,21051.13,16311.39,43523.91,44320.19,42870.69,42633.55,50683.05,52832.6,47691.98,61431.2,50862.65,31503.6,34199.45,33667.5,70387.26,93544.7,43019.44,17989.18,65052.89,51579.29,96978.84
