,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
31,19872.62,28091.67,27121.92,26223.5,35210.59,31433.83,30904.01,42690.05,28134.48,30557.38,19995.46,41186.29,26555.11,22643.76,57192.81,53117.45,31834.51,33459.5,33475.31,19234.79,36772.11,26981.94,85047.16,78375.38,74258.8,80691.62,25269.21,83537.98,80958.99,87285.27,56497.3,0.0,31451.15,52904.19,36367.59,70150.09,59576.29,59263.04,13492.9,26223.5,48333.61,25124.94,38806.73,23165.52,42999.85,37577.86,25136.01,59501.35,54678.94,52877.48,69637.21,30286.71,46423.75,55412.41,67455.48,57053.75,52420.38,50789.73,58501.57,78698.86,22370.53,22581.51,85512.47,84498.75,51743.1,24612.09,16067.14,50811.23,7597.68,29426.14,28409.76,52365.32,32480.14,28508.27,47949.75,38444.56,799.37,23779.85,49092.61,25886.7,42813.48,49243.45,30218.63,56466.15,38464.23,44821.16,25779.5,20000.29,82191.37,54889.2,78797.34,28930.8,25330.84,45375.44,68600.81,50024.38,65221.61,41223.23,55151.54,24898.35,48618.13,36889.23,57169.07,60484.73,45759.51,19961.14,59683.76,29048.84,30176.01,57178.03,83140.08,53162.56,23678.6,42827.46,73161.23,36206.28,85221.62,59576.36,33368.88,36455.13,44564.57,85567.27,25295.54,81992.62,55314.52,23543.52,26062.83,9241.34,25703.73,39071.28,42455.14,86145.58,59348.77,26886.11,29754.7,37265.91,59683.76,37437.77,20589.41,39126.06,54518.92,72370.73,84306.28,35086.84,44140.13,41327.91,43940.72,36315.24,73198.23,44807.73,85244.64,27280.25,93770.41,27181.13,54777.91,54777.91,56456.99,50255.45,29825.86,58354.23,29713.53,24348.25,26804.42,25857.0,20612.55,24585.57,39528.75,41387.87,54066.74,14373.84,81992.62,30752.22,52419.64,46977.12,35136.46,35338.84
32,16134.57,45070.95,34531.13,15834.51,8198.82,42405.12,7559.13,17916.73,17480.4,40069.54,16096.06,16412.96,16238.66,28412.75,48579.23,44503.87,39210.75,28269.29,31483.0,16739.78,17315.29,16689.51,76948.9,69761.8,65645.23,72078.04,46724.3,75578.97,71211.45,72483.46,35280.44,31451.15,0.0,44290.61,20517.29,61536.51,59852.97,51216.35,22794.51,15834.51,58590.74,19797.13,15068.16,25140.26,20419.12,16214.46,46817.17,33457.28,40650.63,60996.86,59889.66,11969.88,31621.94,41384.1,58841.91,35091.31,58640.24,36761.42,63777.58,70085.28,28616.65,19628.51,77414.21,76400.49,38375.59,20702.59,27245.5,42197.65,31591.13,28471.02,14697.9,40784.45,15061.92,13550.2,55504.84,49739.65,32570.79,21901.42,31798.17,37623.38,17407.11,31949.01,37460.82,47852.57,22597.88,18179.21,37516.18,17494.24,74093.12,30115.88,69049.8,27975.68,16749.62,37328.75,53799.0,41977.68,70497.62,16449.9,37061.7,16348.23,20728.77,34031.91,29279.72,44531.6,37712.82,23844.09,33237.49,6707.45,28623.55,48564.45,76667.94,36462.91,18532.72,17421.1,58359.42,20740.42,77123.37,31687.01,24819.15,19546.42,36517.88,77469.01,21382.01,74158.89,40512.71,15779.28,16009.36,34225.92,13597.2,23046.64,25530.66,78047.33,64624.77,38569.34,16954.23,21428.22,33237.49,50114.25,45243.5,23288.37,38190.14,57568.92,77626.79,50570.07,29338.32,16554.58,17771.98,26515.49,65622.21,50995.74,77146.38,38480.43,78968.59,21102.6,30004.59,30004.59,28796.11,35453.64,18435.14,41654.58,16701.26,17663.12,21035.4,15444.77,24180.58,17832.13,19883.31,16614.54,36877.97,26010.67,74158.89,12873.47,24758.76,38363.54,27376.14,47075.52
33,50417.02,41756.13,27309.45,29832.56,38913.89,39109.81,37020.79,58639.06,26448.29,37627.65,50378.52,57467.45,28275.82,28596.28,5156.48,11050.86,32763.94,18249.87,19394.06,51022.23,34028.97,27682.55,32999.41,26339.05,22222.47,28655.28,46498.82,31490.23,28854.15,43247.44,47045.39,52904.19,44290.61,0.0,30376.86,18113.75,25658.57,6802.31,37794.14,29832.56,41351.31,28025.88,55310.48,30831.36,39412.17,58045.92,46591.68,50460.18,16899.09,39822.12,17189.36,32408.74,24876.31,16470.06,15419.15,47169.43,39963.14,18007.77,33153.9,26662.53,28800.18,31022.12,33464.72,32451.0,17219.47,28369.44,35209.09,9966.14,44928.43,21437.99,31075.86,13244.14,32198.81,32011.37,38360.5,42613.62,52493.82,29569.12,30913.7,68534.33,40555.46,30770.39,30040.1,4429.82,30951.47,58298.34,68427.13,51776.7,30143.62,64369.32,25529.35,21847.49,29050.87,8371.26,31771.91,4059.6,38043.78,57535.9,43234.47,29049.27,47985.72,14490.03,56291.42,31523.72,10174.98,33532.28,50642.59,37154.06,21593.72,5141.69,31103.75,29462.58,30001.73,40781.13,29193.39,29844.61,33173.87,54561.92,19522.24,31323.53,9980.06,33519.52,28234.62,29944.87,25004.54,30772.0,29671.89,47563.22,30300.06,32345.48,33374.39,34097.83,32274.07,38920.89,27139.35,30509.69,50642.59,42988.22,42667.34,29729.91,28106.26,27317.5,32269.95,46390.39,27711.52,58041.83,57891.11,19949.61,21161.89,37575.27,33196.89,70705.45,56472.74,25835.58,64383.66,64383.66,62622.48,23217.56,25814.09,32657.14,28236.25,30145.74,26212.44,28902.87,32317.39,29731.63,33656.09,57700.55,30618.83,37136.22,29944.87,31954.33,57639.24,6606.33,18044.55,77986.47
34,27838.65,42335.36,29498.62,11117.6,12957.11,39669.54,13324.59,31040.16,10928.63,37333.96,27800.14,29868.56,11044.27,23749.88,33747.41,26714.21,32347.66,19032.58,24597.57,28443.86,3992.41,10598.79,58975.78,56500.51,53611.8,59471.96,47078.05,57605.86,53238.34,52150.31,20543.49,36367.59,20517.29,30376.86,0.0,47001.13,48046.65,35933.27,24328.67,11117.6,51727.64,15123.8,27711.58,20587.25,9411.36,32043.56,47170.91,23547.54,21138.04,53363.26,41916.55,10344.31,11288.79,21849.65,44306.53,21099.93,49642.89,18596.02,53836.07,58828.05,23953.78,16094.62,59441.1,58427.38,20210.19,15467.36,27787.78,24407.99,33125.28,21718.93,9349.4,22619.05,6462.72,10368.77,48641.74,47004.07,35957.21,16893.07,13138.79,49327.46,10554.66,13289.63,30597.72,33317.2,2420.88,30699.44,49220.26,29198.32,56120.0,34368.52,51076.68,21846.6,12404.67,25522.43,33465.86,30171.37,60556.1,29937.01,19197.73,12027.93,17984.92,22419.98,26602.19,24423.48,25906.5,21482.86,23729.94,15829.62,21951.19,34029.07,58694.82,16354.79,14370.22,10780.32,38026.27,563.42,59150.25,27949.19,14827.36,1286.96,24711.56,59495.89,16260.88,56185.77,20179.56,12846.96,10775.06,35760.07,12199.18,3109.44,6493.3,60074.21,53417.23,36520.35,7815.26,1304.07,23729.94,47378.66,39844.05,3164.22,18082.02,37235.77,59653.67,47834.49,9005.17,30442.94,30292.22,11623.71,47649.09,44132.64,59173.27,50184.51,58635.45,14972.76,34382.86,34382.86,32933.24,15120.49,8783.63,21546.46,7562.29,13357.88,14905.56,11204.34,21096.46,13487.17,3655.28,30101.65,17258.97,27544.83,56185.77,9889.9,27638.43,24680.0,14979.05,58779.6
35,67662.92,66434.24,45368.55,47078.46,56159.79,61219.5,54266.68,75884.95,43694.19,55741.31,67624.41,74713.35,45521.72,48622.08,13573.24,25074.29,50877.6,35447.51,37453.17,68268.13,50653.25,44928.45,21051.46,8313.27,4196.69,10629.5,66972.55,19267.36,15516.17,32629.51,61435.28,70150.09,61536.51,18113.75,47001.13,0.0,24949.52,16805.26,55040.04,47078.46,42782.96,45271.77,72556.38,48077.26,58938.83,75291.82,67065.41,68193.45,32079.08,39903.17,12994.68,49654.64,42566.15,29028.55,8277.95,61559.31,40252.24,34361.32,24209.41,9168.86,48825.98,48268.02,20721.44,19895.25,33806.84,45615.34,55422.46,24347.35,65033.13,39497.1,48321.76,30482.14,49444.71,49257.27,43371.09,52925.46,69739.71,46815.02,46350.71,85780.23,62022.66,46207.4,48153.77,13800.07,51979.22,75544.23,85673.02,69022.6,18430.7,82689.45,12214.5,39906.6,46296.76,26484.93,34218.76,22173.26,27993.72,74781.8,57375.04,46295.17,69727.97,32549.13,73461.86,38441.89,28288.65,50778.18,68375.84,54399.96,39652.82,14493.03,13334.69,42724.5,47247.63,62248.33,31760.13,46468.89,21225.93,72823.68,36768.14,47947.8,28093.73,20426.31,45480.52,17749.44,34349.71,48017.9,46917.79,67667.92,47545.96,52060.12,50630.53,21354.55,24745.93,56980.0,44385.25,47133.96,68375.84,53843.05,60726.45,51663.66,41144.02,29764.34,13649.92,57677.86,45102.86,75287.73,75137.01,37195.51,6613.26,48993.94,21248.95,87951.34,59039.48,43081.48,82703.8,82703.8,79291.22,39404.86,43059.99,42002.31,45482.14,47391.64,43458.34,46148.77,49563.29,46977.53,50280.36,74946.45,43972.48,57240.92,17749.44,49200.23,79549.88,23852.23,35290.45,95232.37
36,63130.02,41738.71,33704.21,45394.92,54476.25,36523.97,52583.14,74201.41,42010.65,36333.3,63252.84,73029.81,43838.18,37376.81,22323.95,32862.68,32083.29,32065.72,29836.96,62492.18,49821.32,43244.91,45613.27,32389.1,28690.34,32268.38,50452.16,43829.16,40077.98,57191.32,67200.51,59576.29,59852.97,25658.57,48046.65,24949.52,0.0,18960.26,47382.51,45394.92,26262.57,41486.63,70872.84,38288.12,57081.96,73608.28,50545.02,70204.56,38015.89,23382.78,35048.12,47971.1,46045.92,36797.6,18539.46,67756.95,23731.85,41533.37,7579.9,29477.81,37580.71,42461.44,45283.25,44457.05,38784.24,41382.56,44417.65,32135.74,53366.64,32532.45,46638.22,35413.73,47761.17,47573.73,26850.7,36405.07,58783.13,40717.9,53719.81,82550.17,58225.26,53459.25,31800.28,21638.35,48621.26,73860.7,82442.97,63257.68,42992.51,80622.67,36776.3,34257.99,44613.22,23157.89,55412.66,22539.07,13986.58,73098.26,65854.75,44611.63,64239.08,28305.88,73961.22,50007.23,22740.17,41221.59,70386.96,52716.42,33896.27,20016.6,37410.52,51862.84,43579.7,58450.92,52834.14,47514.41,45787.74,74306.3,35084.6,48993.32,23511.2,44988.12,40074.21,42311.25,43488.04,46334.36,45234.25,56001.43,45862.42,50015.28,52072.43,45916.36,6700.07,42423.66,42701.7,48179.48,70386.96,37322.65,47294.35,49933.33,50282.36,50958.24,37725.76,41157.47,46647.07,73604.19,73453.47,35441.38,28953.58,32473.55,45810.76,82743.98,80113.48,40831.05,80637.02,80637.02,80292.27,47436.25,41376.45,51140.65,43798.61,44855.13,41207.91,44465.23,40655.88,44539.36,51325.88,73262.91,53110.82,45574.43,42311.25,47516.69,73892.59,30728.54,33040.02,92002.31
37,57342.76,46935.36,32488.68,36758.3,45839.63,44289.04,43946.52,65564.8,33374.03,42806.88,57304.25,64393.19,35201.56,33775.5,5124.55,14006.42,37943.16,23429.1,24573.29,57947.97,39585.38,34608.29,34694.33,25123.97,21007.39,27844.1,51678.05,33185.15,29063.02,44808.3,53374.21,59263.04,51216.35,6802.31,35933.27,16805.26,18960.26,0.0,44152.99,36758.3,40613.41,34384.73,62236.21,33612.37,44968.58,64971.66,51770.91,56016.59,20816.49,34344.41,19609.87,39334.48,28189.65,19598.19,9496.39,53498.24,34485.43,21321.1,26455.59,25743.75,33979.41,37380.97,35159.64,34145.93,20532.81,34728.29,40388.31,13279.48,50107.66,26617.22,38001.6,16557.48,39124.55,38937.11,37673.29,47792.85,58852.66,35927.97,34227.04,75460.07,46111.88,34083.73,35219.33,3714.16,36507.88,65224.07,75352.87,58702.44,31838.54,69925.73,24580.45,27026.72,35976.6,13550.5,33056.02,9238.83,32423.16,64461.64,49313.98,35975.01,53542.13,19669.26,61847.83,32807.82,15354.21,39891.13,56199.0,44079.8,26772.95,3093.54,30154.85,34663.43,36156.09,46337.54,30477.5,35401.02,34868.79,60118.33,26447.98,36879.94,15159.29,35214.44,34593.47,31639.79,26288.64,37697.74,36597.63,52742.45,37225.8,37901.89,36382.91,35792.75,25575.76,44100.12,34065.09,36066.1,56199.0,48167.45,47846.57,35286.32,33082.95,28601.6,30460.63,51569.62,30720.04,64967.57,64816.85,26804.76,20213.0,42754.5,34891.82,77631.18,57756.84,32194.43,69940.07,69940.07,68178.89,26530.9,32739.83,33941.24,35161.98,37071.48,32571.29,35828.61,38676.24,36657.37,39212.5,64626.29,35911.41,42315.45,31639.79,38880.07,63195.65,12540.79,24403.4,84912.21
38,17240.7,24635.59,15702.26,14184.59,23171.67,21969.76,18865.1,37569.62,14770.37,19634.18,17363.53,36065.84,13191.0,10107.65,42082.77,38007.41,20911.31,19347.7,20939.2,16602.86,24733.19,13617.83,69937.11,63265.34,59148.76,65581.57,26288.95,68427.93,65848.95,75246.35,44458.39,13492.9,22794.51,37794.14,24328.67,55040.04,47382.51,44152.99,0.0,14184.59,40640.43,10532.43,33686.29,10272.23,30960.94,35867.35,26381.81,47462.44,40052.19,41489.66,54527.16,18247.79,34384.84,40785.66,52345.44,45014.83,41032.57,36162.98,47081.91,63588.81,9834.42,8967.63,70402.42,69388.7,36633.05,10019.59,6102.21,35701.18,10378.96,16890.03,16370.84,37255.28,20441.22,16469.35,37897.16,29304.29,13082.53,8708.65,37053.69,36060.18,30774.56,37204.53,18798.96,41356.11,26425.31,39700.72,35952.97,17368.36,67081.32,49768.76,63687.29,16394.69,12416.96,30265.39,56561.9,34914.33,53801.94,36102.79,43112.63,12859.43,36579.21,24353.12,45130.16,48445.81,30649.46,6559.46,47644.84,17009.92,17639.9,42067.98,68030.03,41123.64,10314.49,30788.54,61122.31,24167.36,70111.57,47537.44,18776.37,24416.21,29454.52,70457.22,10224.34,66882.57,43275.6,11504.6,14023.91,13013.76,13664.81,27032.36,30416.22,71035.53,47929.1,18133.98,17715.78,25226.99,47644.84,29678.89,24031.34,27087.14,42480.0,60331.82,69196.23,30134.71,32101.22,36207.47,38820.28,21688.49,58088.18,33388.07,70134.59,38231.29,81731.49,12588.63,49657.48,49657.48,49780.38,38216.53,16817.44,46315.31,17674.62,12309.33,12211.91,13818.08,7210.87,11300.38,27489.83,36267.43,42027.82,4231.24,66882.57,18713.31,45743.04,31867.07,20026.41,45512.32
39,22214.2,32023.26,20738.75,0.0,12847.2,29357.44,9450.64,31686.47,3416.73,27021.86,22175.69,30182.69,2174.98,14620.37,34121.19,30045.82,24199.9,14205.61,17419.32,22819.4,11522.12,2625.83,66500.73,55303.76,51187.18,57619.99,36765.95,65130.8,57887.37,62035.29,31247.32,26223.5,15834.51,29832.56,11117.6,47078.46,45394.92,36758.3,14184.59,0.0,43579.88,5322.53,27803.14,11347.88,17749.87,29984.2,36858.81,34251.37,30202.46,45986.0,46565.58,5956.65,21173.77,30935.93,44383.86,31803.76,43629.39,26313.25,48766.72,55627.23,14824.27,5782.52,66966.04,65952.32,27927.41,6227.99,17475.68,27739.6,22981.2,14055.39,3159.78,29293.7,7230.16,3270.95,40493.98,36691.97,25813.13,7653.7,23842.63,40495.52,17563.49,23993.46,22449.96,33394.53,13214.24,32231.65,40388.31,23573.87,63644.94,41850.75,55725.71,14104.93,2275.02,22870.7,43350.83,27519.64,55486.76,30219.64,29901.56,1873.63,24579.01,19968.24,33129.95,35234.74,23254.77,11170.76,34433.77,9092.34,14287.64,34106.4,60068.45,27912.58,4058.13,17577.48,47911.25,10956.29,66675.2,36086.14,10297.73,11205.15,22059.83,67020.84,6907.41,63710.71,30064.54,2702.88,481.79,25615.99,2238.33,13821.29,17205.16,67599.16,49613.91,26208.25,4504.71,12015.93,34433.77,37066.56,29531.95,13876.07,29268.93,47120.75,61234.66,37522.39,18890.15,30324.32,31824.42,12469.91,50126.6,35984.89,66698.21,42666.63,68520.42,6435.43,41865.09,41865.09,39158.02,25005.46,5396.1,33104.25,4463.55,3203.58,6368.22,1188.92,10784.36,3357.53,14278.76,30384.28,28816.76,17400.75,63710.71,5502.24,35120.67,23905.49,12854.72,49947.65
40,57566.79,21731.18,25579.63,43579.88,55360.52,20008.75,53082.02,73365.84,41321.06,21213.36,57689.62,71862.07,41226.36,31504.74,43977.1,50611.48,21065.0,35242.43,31055.0,56928.95,53048.15,41792.73,63446.71,50222.54,46523.78,50101.82,24010.3,61662.6,57911.42,75024.77,70881.5,48333.61,58590.74,41351.31,51727.64,42782.96,26262.57,40613.41,40640.43,43579.88,0.0,37653.51,69482.52,34608.95,60318.13,71663.58,24103.16,73885.55,53787.44,6365.87,54092.79,48469.97,57122.91,53358.4,37733.59,71437.95,5908.77,53013.29,18690.31,47311.25,30898.12,38628.32,63116.69,62290.5,50264.15,37549.44,35313.73,48305.25,41843.75,30213.16,45673.1,50132.48,49743.48,45771.6,3200.82,11336.13,47574.96,36884.78,61550.03,73618.63,59777.22,61289.48,22064.7,43291.5,52302.25,75496.95,73511.43,57694.45,60825.95,85564.99,54609.74,30424.87,41022.82,32642.94,71908.57,37291.88,22107.96,71899.02,69535.74,41342.81,67092.33,32996.97,77642.2,71110.8,31419.02,36832.95,74067.95,50708.46,30063.15,41669.74,55243.96,66603.69,39746.58,59791.21,69330.05,51195.4,63621.18,77987.29,40215.44,52337.16,31588.5,62821.56,36241.09,60144.69,60352.5,42560.9,43419.2,39318.73,43854.46,53696.27,56943.41,63749.8,19830.89,25237.25,44519.67,51860.47,74067.95,12253.72,28778.68,53614.32,65247.36,67454.16,55559.2,14715.62,53934.55,72003.7,74616.51,43340.96,49223.41,7619.01,63644.2,73436.23,96609.4,37029.48,85453.7,85453.7,81671.34,60881.52,43594.04,70452.24,44725.55,41022.01,37413.0,42333.96,36267.23,40706.23,55006.87,72063.66,67759.94,37372.06,60144.69,48015.56,77633.98,42208.46,38562.7,79074.89
41,22743.75,26717.46,15100.94,5322.53,17364.24,24051.64,13922.89,35649.09,4628.73,21716.06,22866.58,34145.32,4143.36,8982.56,32314.5,28239.14,18273.53,10861.22,12186.92,22105.91,16039.15,4529.34,60168.84,53497.07,49380.49,55813.3,31460.15,58659.66,56080.68,64380.74,35253.52,25124.94,19797.13,28025.88,15123.8,45271.77,41486.63,34384.73,10532.43,5322.53,37653.51,0.0,31765.76,5710.07,22266.9,33946.82,31553.02,38257.57,29766.38,40059.63,44758.89,10473.68,26115.8,30499.85,42577.17,35809.96,37703.01,25877.17,42840.35,53820.55,9186.46,3157.94,60634.15,59620.43,26864.79,590.18,12169.88,25932.91,21882.63,8673.89,7676.81,27487.01,11747.19,7775.31,34567.61,31386.17,24714.56,2015.89,27848.82,41735.04,22080.53,27999.66,16523.59,31587.84,17220.44,36748.68,41627.84,22871.41,57313.05,47848.23,53919.02,8178.55,3369.32,20497.13,46938.95,25146.06,49560.39,34182.26,33907.76,3689.31,29096.04,15552.24,37646.99,40103.69,20881.19,7053.45,38439.97,13054.96,8826.42,32299.71,58261.77,31918.78,2118.72,22094.51,50256.7,14962.49,60343.3,40603.17,8490.56,15211.35,19686.25,60688.95,1584.88,57114.3,34036.99,4907.39,5161.86,24517.43,6200.96,17827.49,21211.36,61267.27,43687.54,20902.46,7827.33,16022.12,38439.97,31760.77,24226.15,17882.27,34240.25,49466.2,59427.97,32216.59,21861.52,34286.94,36899.75,11402.68,48319.91,30058.51,60366.32,43906.15,73389.37,2616.47,47736.95,47736.95,43675.05,29874.41,7364.15,37110.44,8033.21,3537.16,2549.27,4772.67,5838.56,3078.37,18284.96,34346.9,32822.96,13988.34,57114.3,10019.27,39637.7,22098.8,10258.14,51187.18
42,19318.8,55962.73,45422.91,27803.14,16289.79,53296.9,19321.4,4355.97,29449.04,50961.32,19280.3,3131.59,28207.29,39304.53,59599.1,54085.5,50102.54,40044.24,44074.71,19924.01,24201.63,28658.14,82872.98,82915.79,80027.07,85887.23,57616.09,83736.39,79653.61,76951.87,32307.04,38806.73,15068.16,55310.48,27711.58,72556.38,70872.84,62236.21,33686.29,27803.14,69482.52,31765.76,0.0,36032.04,21258.62,5174.52,57708.95,26127.71,47553.32,71888.64,68331.83,22464.52,37704.07,48264.92,69861.77,32117.91,69532.02,45967.31,74669.36,81105.15,39508.43,30520.29,84138.91,83358.01,47581.48,32677.99,38137.28,51779.28,42482.91,40561.69,26103.16,49990.34,24001.44,25214.82,66396.62,60631.43,38776.71,32793.2,36632.57,40639.36,18246.62,36783.41,48352.6,58872.44,29792.17,6487.08,39898.31,20678.48,82535.27,16834.51,77491.95,40066.35,28718.25,48348.61,58499.19,52997.55,81389.4,3168.53,36221.32,28316.86,15747.24,46000.55,20261.55,49366.01,48732.68,34735.87,26680.35,18676.08,40714.21,59584.31,85110.1,41297.32,30428.3,18260.6,62827.83,27934.71,82220.45,22373.22,35839.02,26740.71,47537.74,84703.58,34308.89,82601.05,46594.84,28887.2,28901.25,45117.7,25565.83,29414.34,30639.02,84629.68,75516.55,49461.13,27974.1,28622.51,26680.35,61006.03,56135.28,29713.28,43024.55,61923.35,86068.95,61461.85,35420.45,3660.78,5606.63,35543.1,74064.37,61887.52,82302.57,42381.55,83668.78,33071.23,16723.22,16723.22,17225.28,41535.76,29455.01,46488.98,27721.13,30390.35,33004.03,27413.4,35072.36,29800.76,25689.06,3333.18,41712.37,36902.45,82601.05,23456.13,13187.93,49383.4,38396.0,47515.19
43,25318.41,21889.69,9225.5,11347.88,23389.58,19223.86,19948.23,39915.36,10092.17,16888.28,25441.24,38411.59,10168.71,3107.12,35119.98,31044.62,14174.79,12384.92,11712.31,24680.57,21385.79,9992.79,62974.32,56302.56,52185.98,58618.79,26632.37,61465.14,58886.16,68804.05,40716.96,23165.52,25140.26,30831.36,20587.25,48077.26,38288.12,33612.37,10272.23,11347.88,34608.95,5710.07,36032.04,0.0,28292.25,38213.1,26725.24,43721.02,34189.69,35115.56,47564.38,16499.03,30539.12,34923.16,45382.66,41273.41,34658.46,30300.49,39641.84,56626.03,3311.02,5621.23,63439.64,62425.92,29670.27,5197.23,7345.2,28738.4,16955.87,6915.57,13702.16,30292.49,17772.54,13800.66,31523.05,26558.39,22372.36,3877.69,33900.32,44137.89,28105.87,33639.77,12424.85,34393.32,22683.89,42046.47,44030.68,25446.07,60118.54,52114.51,56724.51,6420.23,9394.67,19724.77,51362.27,24373.71,46361.88,38448.54,39371.21,9714.65,35121.39,14184.28,43672.33,44527.0,19840.55,2809.3,43903.42,19080.3,7068.1,35105.2,61067.25,36848.07,7243.42,28119.86,54680.01,20425.94,63148.79,46628.52,11869.57,20674.79,18913.9,63494.43,5022.37,59919.79,38460.31,10126.26,11187.2,19590.66,12226.3,23290.94,26674.8,64072.75,40489.03,16074.68,13290.78,21485.57,43903.42,26932.99,19398.37,23345.72,38663.57,53889.52,62233.45,27388.81,26284.84,38553.21,41166.03,15826.0,51125.4,27013.96,63171.81,46309.0,77812.68,7082.47,52003.22,52003.22,49700.4,34297.72,12827.6,41872.53,13496.66,8518.84,6845.39,10798.01,2243.59,8203.07,23748.41,38613.18,37688.06,9163.66,59919.79,16044.62,45663.05,24904.29,13063.63,53590.03
44,30576.27,48967.63,37124.36,17749.87,12449.16,46301.8,14710.77,24587.21,18997.15,43966.22,30537.76,23415.6,19112.79,31564.74,41828.74,33717.95,40938.15,27361.46,33246.63,31181.47,8130.38,18667.3,61614.54,61657.35,58768.64,64628.8,53710.31,62477.95,58395.18,55693.43,16309.96,42999.85,20419.12,39412.17,9411.36,58938.83,57081.96,44968.58,30960.94,17749.87,60318.13,22266.9,21258.62,28292.25,0.0,25590.6,53803.18,16439.65,26294.88,61527.02,47073.39,14693.54,16445.63,27006.49,52596.99,16120.83,60367.64,24832.22,62871.38,63984.89,31768.64,22726.88,62880.47,62099.57,27676.77,23172.36,34420.04,31411.73,39757.55,29882.69,14609.24,28133.69,10559.79,15628.61,57232.23,53636.34,42589.48,24598.07,15374.13,52065.08,3084.02,15524.97,39188.21,42352.51,9595.89,24246.49,51957.88,31935.95,61276.84,27172.92,56233.52,30418.65,19036.94,34557.75,37240.76,39206.68,69591.41,23484.05,17073.96,18660.2,10789.33,31455.3,17392.59,28107.57,34941.81,28115.13,16622.05,17489.3,30114.95,43064.39,63851.66,20038.88,21002.49,3309.68,41569.39,9598.74,60962.02,18739.59,23156.23,9273.72,33746.87,63445.14,23851.78,61342.61,25336.4,19479.22,17407.33,42392.34,18831.44,8155.91,9380.59,63371.24,62452.55,43152.62,15883.78,9837.08,16622.05,54010.93,46476.32,8454.84,21766.11,40664.91,64810.51,54466.75,14162.01,23989.98,23839.26,20659.02,52805.93,52723.14,61044.13,52922.13,62410.35,23041.28,27187.27,27187.27,23723.64,20277.33,17169.36,25230.55,15630.8,19990.15,22974.07,17836.61,27728.73,20119.44,6646.21,23648.7,20453.94,34177.1,61342.61,14937.59,20442.84,33715.31,24014.36,61517.22
45,18354.96,58143.78,47603.97,29984.2,20621.77,55477.96,21848.13,4257.62,31630.09,53142.38,18140.74,2559.59,30388.34,41485.59,62334.55,58417.48,52283.59,42418.97,46255.77,18380.29,28533.61,30839.19,87204.95,87247.77,79400.54,90219.21,59797.14,88068.36,83985.59,81283.84,33106.32,37577.86,16214.46,58045.92,32043.56,75291.82,73608.28,64971.66,35867.35,29984.2,71663.58,33946.82,5174.52,38213.1,25590.6,0.0,59890.01,26927.0,51885.29,74069.7,72663.8,26258.88,42036.05,52596.9,72597.22,32917.2,71713.08,50299.29,76850.42,83840.59,41689.49,32701.35,88470.88,87689.98,51913.45,34859.04,40318.34,56111.25,44663.96,42742.74,28986.9,54322.32,28333.41,27839.2,68577.67,62812.49,37547.84,34974.25,40964.54,36139.82,22578.6,41115.38,50533.66,61607.89,34124.14,6388.73,35398.77,18670.64,86867.25,16276.38,81823.93,42247.4,30899.31,51084.06,62831.17,55733.0,83570.45,2701.83,37020.6,30497.91,20375.05,48181.6,21060.83,53697.98,51468.13,36916.93,27479.63,20857.14,42895.27,62319.76,89442.07,45629.29,32609.36,22592.58,67159.8,32266.69,86552.43,23172.5,38511.09,31072.68,50273.19,89035.55,36489.95,86933.02,50926.81,31068.25,30159.04,47298.75,27746.88,33746.32,34971.0,88961.65,77697.61,51642.18,31243.23,32954.48,27479.63,63187.08,58316.34,34045.25,47356.52,66255.32,90400.92,63642.91,39752.42,2049.1,5508.29,39875.07,78396.34,64068.58,86634.55,37882.01,88000.76,35252.29,16165.09,16165.09,18024.56,45867.74,32724.14,50820.96,30990.26,32571.4,35185.09,29594.46,37253.42,31981.81,30021.03,2429.57,46044.35,39083.51,86933.02,27162.48,13987.21,52118.85,41068.08,43015.65
